InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Region,SpotPrice,Price,AvailabilityZone,GpuInfo
cpu3m-8-64,,,8.0,64.0,US,,0.44,US-TX-3,
cpu3m-8-64,,,8.0,64.0,US,,0.44,US-TX-4,
cpu3m-8-64,,,8.0,64.0,US,,0.44,US-WA-1,
cpu5c-16-32,,,16.0,32.0,CA,,0.56,CA-MTL-1,
cpu5c-16-32,,,16.0,32.0,CA,,0.56,CA-MTL-2,
cpu5c-16-32,,,16.0,32.0,CA,,0.56,CA-MTL-3,
cpu5c-16-32,,,16.0,32.0,CZ,,0.56,EU-CZ-1,
cpu5c-16-32,,,16.0,32.0,NL,,0.56,EU-NL-1,
cpu5c-16-32,,,16.0,32.0,RO,,0.56,EU-RO-1,
cpu5c-16-32,,,16.0,32.0,NO,,0.56,EU-SE-1,
cpu5c-16-32,,,16.0,32.0,SE,,0.56,EU-SE-1,
cpu5c-16-32,,,16.0,32.0,IS,,0.56,EUR-IS-1,
cpu5c-16-32,,,16.0,32.0,IS,,0.56,EUR-IS-2,
cpu5c-16-32,,,16.0,32.0,IS,,0.56,EUR-IS-3,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-CA-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-CA-2,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-DE-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-GA-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-GA-2,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-IL-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-KS-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-KS-2,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-NC-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-TX-1,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-TX-2,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-TX-3,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-TX-4,
cpu5c-16-32,,,16.0,32.0,US,,0.56,US-WA-1,
cpu5c-2-4,,,2.0,4.0,CA,,0.07,CA-MTL-1,
cpu5c-2-4,,,2.0,4.0,CA,,0.07,CA-MTL-2,
cpu5c-2-4,,,2.0,4.0,CA,,0.07,CA-MTL-3,
cpu5c-2-4,,,2.0,4.0,CZ,,0.07,EU-CZ-1,
cpu5c-2-4,,,2.0,4.0,NL,,0.07,EU-NL-1,
cpu5c-2-4,,,2.0,4.0,RO,,0.07,EU-RO-1,
cpu5c-2-4,,,2.0,4.0,NO,,0.07,EU-SE-1,
cpu5c-2-4,,,2.0,4.0,SE,,0.07,EU-SE-1,
cpu5c-2-4,,,2.0,4.0,IS,,0.07,EUR-IS-1,
cpu5c-2-4,,,2.0,4.0,IS,,0.07,EUR-IS-2,
cpu5c-2-4,,,2.0,4.0,IS,,0.07,EUR-IS-3,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-CA-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-CA-2,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-DE-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-GA-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-GA-2,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-IL-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-KS-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-KS-2,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-NC-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-TX-1,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-TX-2,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-TX-3,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-TX-4,
cpu5c-2-4,,,2.0,4.0,US,,0.07,US-WA-1,
cpu5c-32-64,,,32.0,64.0,CA,,1.12,CA-MTL-1,
cpu5c-32-64,,,32.0,64.0,CA,,1.12,CA-MTL-2,
cpu5c-32-64,,,32.0,64.0,CA,,1.12,CA-MTL-3,
cpu5c-32-64,,,32.0,64.0,CZ,,1.12,EU-CZ-1,
cpu5c-32-64,,,32.0,64.0,NL,,1.12,EU-NL-1,
cpu5c-32-64,,,32.0,64.0,RO,,1.12,EU-RO-1,
cpu5c-32-64,,,32.0,64.0,NO,,1.12,EU-SE-1,
cpu5c-32-64,,,32.0,64.0,SE,,1.12,EU-SE-1,
cpu5c-32-64,,,32.0,64.0,IS,,1.12,EUR-IS-1,
cpu5c-32-64,,,32.0,64.0,IS,,1.12,EUR-IS-2,
cpu5c-32-64,,,32.0,64.0,IS,,1.12,EUR-IS-3,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-CA-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-CA-2,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-DE-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-GA-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-GA-2,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-IL-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-KS-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-KS-2,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-NC-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-TX-1,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-TX-2,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-TX-3,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-TX-4,
cpu5c-32-64,,,32.0,64.0,US,,1.12,US-WA-1,
cpu5c-4-8,,,4.0,8.0,CA,,0.14,CA-MTL-1,
cpu5c-4-8,,,4.0,8.0,CA,,0.14,CA-MTL-2,
cpu5c-4-8,,,4.0,8.0,CA,,0.14,CA-MTL-3,
cpu5c-4-8,,,4.0,8.0,CZ,,0.14,EU-CZ-1,
cpu5c-4-8,,,4.0,8.0,NL,,0.14,EU-NL-1,
cpu5c-4-8,,,4.0,8.0,RO,,0.14,EU-RO-1,
cpu5c-4-8,,,4.0,8.0,NO,,0.14,EU-SE-1,
cpu5c-4-8,,,4.0,8.0,SE,,0.14,EU-SE-1,
cpu5c-4-8,,,4.0,8.0,IS,,0.14,EUR-IS-1,
cpu5c-4-8,,,4.0,8.0,IS,,0.14,EUR-IS-2,
cpu5c-4-8,,,4.0,8.0,IS,,0.14,EUR-IS-3,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-CA-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-CA-2,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-DE-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-GA-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-GA-2,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-IL-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-KS-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-KS-2,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-NC-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-TX-1,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-TX-2,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-TX-3,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-TX-4,
cpu5c-4-8,,,4.0,8.0,US,,0.14,US-WA-1,
cpu5c-8-16,,,8.0,16.0,CA,,0.28,CA-MTL-1,
cpu5c-8-16,,,8.0,16.0,CA,,0.28,CA-MTL-2,
cpu5c-8-16,,,8.0,16.0,CA,,0.28,CA-MTL-3,
cpu5c-8-16,,,8.0,16.0,CZ,,0.28,EU-CZ-1,
cpu5c-8-16,,,8.0,16.0,NL,,0.28,EU-NL-1,
cpu5c-8-16,,,8.0,16.0,RO,,0.28,EU-RO-1,
cpu5c-8-16,,,8.0,16.0,NO,,0.28,EU-SE-1,
cpu5c-8-16,,,8.0,16.0,SE,,0.28,EU-SE-1,
cpu5c-8-16,,,8.0,16.0,IS,,0.28,EUR-IS-1,
cpu5c-8-16,,,8.0,16.0,IS,,0.28,EUR-IS-2,
cpu5c-8-16,,,8.0,16.0,IS,,0.28,EUR-IS-3,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-CA-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-CA-2,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-DE-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-GA-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-GA-2,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-IL-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-KS-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-KS-2,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-NC-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-TX-1,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-TX-2,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-TX-3,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-TX-4,
cpu5c-8-16,,,8.0,16.0,US,,0.28,US-WA-1,
cpu5g-16-64,,,16.0,64.0,CA,,0.736,CA-MTL-1,
cpu5g-16-64,,,16.0,64.0,CA,,0.736,CA-MTL-2,
cpu5g-16-64,,,16.0,64.0,CA,,0.736,CA-MTL-3,
cpu5g-16-64,,,16.0,64.0,CZ,,0.736,EU-CZ-1,
cpu5g-16-64,,,16.0,64.0,NL,,0.736,EU-NL-1,
cpu5g-16-64,,,16.0,64.0,RO,,0.736,EU-RO-1,
cpu5g-16-64,,,16.0,64.0,NO,,0.736,EU-SE-1,
cpu5g-16-64,,,16.0,64.0,SE,,0.736,EU-SE-1,
cpu5g-16-64,,,16.0,64.0,IS,,0.736,EUR-IS-1,
cpu5g-16-64,,,16.0,64.0,IS,,0.736,EUR-IS-2,
cpu5g-16-64,,,16.0,64.0,IS,,0.736,EUR-IS-3,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-CA-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-CA-2,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-DE-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-GA-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-GA-2,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-IL-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-KS-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-KS-2,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-NC-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-TX-1,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-TX-2,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-TX-3,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-TX-4,
cpu5g-16-64,,,16.0,64.0,US,,0.736,US-WA-1,
cpu5g-2-8,,,2.0,8.0,CA,,0.092,CA-MTL-1,
cpu5g-2-8,,,2.0,8.0,CA,,0.092,CA-MTL-2,
cpu5g-2-8,,,2.0,8.0,CA,,0.092,CA-MTL-3,
cpu5g-2-8,,,2.0,8.0,CZ,,0.092,EU-CZ-1,
cpu5g-2-8,,,2.0,8.0,NL,,0.092,EU-NL-1,
cpu5g-2-8,,,2.0,8.0,RO,,0.092,EU-RO-1,
cpu5g-2-8,,,2.0,8.0,NO,,0.092,EU-SE-1,
cpu5g-2-8,,,2.0,8.0,SE,,0.092,EU-SE-1,
cpu5g-2-8,,,2.0,8.0,IS,,0.092,EUR-IS-1,
cpu5g-2-8,,,2.0,8.0,IS,,0.092,EUR-IS-2,
cpu5g-2-8,,,2.0,8.0,IS,,0.092,EUR-IS-3,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-CA-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-CA-2,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-DE-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-GA-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-GA-2,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-IL-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-KS-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-KS-2,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-NC-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-TX-1,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-TX-2,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-TX-3,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-TX-4,
cpu5g-2-8,,,2.0,8.0,US,,0.092,US-WA-1,
cpu5g-32-128,,,32.0,128.0,CA,,1.472,CA-MTL-1,
cpu5g-32-128,,,32.0,128.0,CA,,1.472,CA-MTL-2,
cpu5g-32-128,,,32.0,128.0,CA,,1.472,CA-MTL-3,
cpu5g-32-128,,,32.0,128.0,CZ,,1.472,EU-CZ-1,
cpu5g-32-128,,,32.0,128.0,NL,,1.472,EU-NL-1,
cpu5g-32-128,,,32.0,128.0,RO,,1.472,EU-RO-1,
cpu5g-32-128,,,32.0,128.0,NO,,1.472,EU-SE-1,
cpu5g-32-128,,,32.0,128.0,SE,,1.472,EU-SE-1,
cpu5g-32-128,,,32.0,128.0,IS,,1.472,EUR-IS-1,
cpu5g-32-128,,,32.0,128.0,IS,,1.472,EUR-IS-2,
cpu5g-32-128,,,32.0,128.0,IS,,1.472,EUR-IS-3,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-CA-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-CA-2,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-DE-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-GA-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-GA-2,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-IL-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-KS-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-KS-2,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-NC-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-TX-1,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-TX-2,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-TX-3,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-TX-4,
cpu5g-32-128,,,32.0,128.0,US,,1.472,US-WA-1,
cpu5g-4-16,,,4.0,16.0,CA,,0.184,CA-MTL-1,
cpu5g-4-16,,,4.0,16.0,CA,,0.184,CA-MTL-2,
cpu5g-4-16,,,4.0,16.0,CA,,0.184,CA-MTL-3,
cpu5g-4-16,,,4.0,16.0,CZ,,0.184,EU-CZ-1,
cpu5g-4-16,,,4.0,16.0,NL,,0.184,EU-NL-1,
cpu5g-4-16,,,4.0,16.0,RO,,0.184,EU-RO-1,
cpu5g-4-16,,,4.0,16.0,NO,,0.184,EU-SE-1,
cpu5g-4-16,,,4.0,16.0,SE,,0.184,EU-SE-1,
cpu5g-4-16,,,4.0,16.0,IS,,0.184,EUR-IS-1,
cpu5g-4-16,,,4.0,16.0,IS,,0.184,EUR-IS-2,
cpu5g-4-16,,,4.0,16.0,IS,,0.184,EUR-IS-3,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-CA-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-CA-2,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-DE-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-GA-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-GA-2,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-IL-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-KS-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-KS-2,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-NC-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-TX-1,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-TX-2,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-TX-3,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-TX-4,
cpu5g-4-16,,,4.0,16.0,US,,0.184,US-WA-1,
cpu5g-8-32,,,8.0,32.0,CA,,0.368,CA-MTL-1,
cpu5g-8-32,,,8.0,32.0,CA,,0.368,CA-MTL-2,
cpu5g-8-32,,,8.0,32.0,CA,,0.368,CA-MTL-3,
cpu5g-8-32,,,8.0,32.0,CZ,,0.368,EU-CZ-1,
cpu5g-8-32,,,8.0,32.0,NL,,0.368,EU-NL-1,
cpu5g-8-32,,,8.0,32.0,RO,,0.368,EU-RO-1,
cpu5g-8-32,,,8.0,32.0,NO,,0.368,EU-SE-1,
cpu5g-8-32,,,8.0,32.0,SE,,0.368,EU-SE-1,
cpu5g-8-32,,,8.0,32.0,IS,,0.368,EUR-IS-1,
cpu5g-8-32,,,8.0,32.0,IS,,0.368,EUR-IS-2,
cpu5g-8-32,,,8.0,32.0,IS,,0.368,EUR-IS-3,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-CA-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-CA-2,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-DE-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-GA-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-GA-2,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-IL-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-KS-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-KS-2,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-NC-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-TX-1,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-TX-2,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-TX-3,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-TX-4,
cpu5g-8-32,,,8.0,32.0,US,,0.368,US-WA-1,
cpu5m-16-128,,,16.0,128.0,CA,,1.04,CA-MTL-1,
cpu5m-16-128,,,16.0,128.0,CA,,1.04,CA-MTL-2,
cpu5m-16-128,,,16.0,128.0,CA,,1.04,CA-MTL-3,
cpu5m-16-128,,,16.0,128.0,CZ,,1.04,EU-CZ-1,
cpu5m-16-128,,,16.0,128.0,NL,,1.04,EU-NL-1,
cpu5m-16-128,,,16.0,128.0,RO,,1.04,EU-RO-1,
cpu5m-16-128,,,16.0,128.0,NO,,1.04,EU-SE-1,
cpu5m-16-128,,,16.0,128.0,SE,,1.04,EU-SE-1,
cpu5m-16-128,,,16.0,128.0,IS,,1.04,EUR-IS-1,
cpu5m-16-128,,,16.0,128.0,IS,,1.04,EUR-IS-2,
cpu5m-16-128,,,16.0,128.0,IS,,1.04,EUR-IS-3,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-CA-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-CA-2,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-DE-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-GA-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-GA-2,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-IL-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-KS-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-KS-2,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-NC-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-TX-1,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-TX-2,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-TX-3,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-TX-4,
cpu5m-16-128,,,16.0,128.0,US,,1.04,US-WA-1,
cpu5m-2-16,,,2.0,16.0,CA,,0.13,CA-MTL-1,
cpu5m-2-16,,,2.0,16.0,CA,,0.13,CA-MTL-2,
cpu5m-2-16,,,2.0,16.0,CA,,0.13,CA-MTL-3,
cpu5m-2-16,,,2.0,16.0,CZ,,0.13,EU-CZ-1,
cpu5m-2-16,,,2.0,16.0,NL,,0.13,EU-NL-1,
cpu5m-2-16,,,2.0,16.0,RO,,0.13,EU-RO-1,
cpu5m-2-16,,,2.0,16.0,NO,,0.13,EU-SE-1,
cpu5m-2-16,,,2.0,16.0,SE,,0.13,EU-SE-1,
cpu5m-2-16,,,2.0,16.0,IS,,0.13,EUR-IS-1,
cpu5m-2-16,,,2.0,16.0,IS,,0.13,EUR-IS-2,
cpu5m-2-16,,,2.0,16.0,IS,,0.13,EUR-IS-3,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-CA-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-CA-2,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-DE-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-GA-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-GA-2,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-IL-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-KS-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-KS-2,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-NC-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-TX-1,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-TX-2,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-TX-3,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-TX-4,
cpu5m-2-16,,,2.0,16.0,US,,0.13,US-WA-1,
cpu5m-32-256,,,32.0,256.0,CA,,2.08,CA-MTL-1,
cpu5m-32-256,,,32.0,256.0,CA,,2.08,CA-MTL-2,
cpu5m-32-256,,,32.0,256.0,CA,,2.08,CA-MTL-3,
cpu5m-32-256,,,32.0,256.0,CZ,,2.08,EU-CZ-1,
cpu5m-32-256,,,32.0,256.0,NL,,2.08,EU-NL-1,
cpu5m-32-256,,,32.0,256.0,RO,,2.08,EU-RO-1,
cpu5m-32-256,,,32.0,256.0,NO,,2.08,EU-SE-1,
cpu5m-32-256,,,32.0,256.0,SE,,2.08,EU-SE-1,
cpu5m-32-256,,,32.0,256.0,IS,,2.08,EUR-IS-1,
cpu5m-32-256,,,32.0,256.0,IS,,2.08,EUR-IS-2,
cpu5m-32-256,,,32.0,256.0,IS,,2.08,EUR-IS-3,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-CA-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-CA-2,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-DE-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-GA-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-GA-2,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-IL-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-KS-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-KS-2,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-NC-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-TX-1,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-TX-2,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-TX-3,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-TX-4,
cpu5m-32-256,,,32.0,256.0,US,,2.08,US-WA-1,
cpu5m-4-32,,,4.0,32.0,CA,,0.26,CA-MTL-1,
cpu5m-4-32,,,4.0,32.0,CA,,0.26,CA-MTL-2,
cpu5m-4-32,,,4.0,32.0,CA,,0.26,CA-MTL-3,
cpu5m-4-32,,,4.0,32.0,CZ,,0.26,EU-CZ-1,
cpu5m-4-32,,,4.0,32.0,NL,,0.26,EU-NL-1,
cpu5m-4-32,,,4.0,32.0,RO,,0.26,EU-RO-1,
cpu5m-4-32,,,4.0,32.0,NO,,0.26,EU-SE-1,
cpu5m-4-32,,,4.0,32.0,SE,,0.26,EU-SE-1,
cpu5m-4-32,,,4.0,32.0,IS,,0.26,EUR-IS-1,
cpu5m-4-32,,,4.0,32.0,IS,,0.26,EUR-IS-2,
cpu5m-4-32,,,4.0,32.0,IS,,0.26,EUR-IS-3,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-CA-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-CA-2,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-DE-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-GA-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-GA-2,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-IL-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-KS-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-KS-2,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-NC-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-TX-1,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-TX-2,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-TX-3,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-TX-4,
cpu5m-4-32,,,4.0,32.0,US,,0.26,US-WA-1,
cpu5m-8-64,,,8.0,64.0,CA,,0.52,CA-MTL-1,
cpu5m-8-64,,,8.0,64.0,CA,,0.52,CA-MTL-2,
cpu5m-8-64,,,8.0,64.0,CA,,0.52,CA-MTL-3,
cpu5m-8-64,,,8.0,64.0,CZ,,0.52,EU-CZ-1,
cpu5m-8-64,,,8.0,64.0,NL,,0.52,EU-NL-1,
cpu5m-8-64,,,8.0,64.0,RO,,0.52,EU-RO-1,
cpu5m-8-64,,,8.0,64.0,NO,,0.52,EU-SE-1,
cpu5m-8-64,,,8.0,64.0,SE,,0.52,EU-SE-1,
cpu5m-8-64,,,8.0,64.0,IS,,0.52,EUR-IS-1,
cpu5m-8-64,,,8.0,64.0,IS,,0.52,EUR-IS-2,
cpu5m-8-64,,,8.0,64.0,IS,,0.52,EUR-IS-3,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-CA-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-CA-2,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-DE-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-GA-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-GA-2,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-IL-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-KS-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-KS-2,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-NC-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-TX-1,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-TX-2,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-TX-3,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-TX-4,
cpu5m-8-64,,,8.0,64.0,US,,0.52,US-WA-1,
